"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
52,"Kerala",1,0,0.379411764705882,4.634,6.55925925925926,4.11184210526316,3.78214285714286,7.18813559322034,13.1633333333333,8.88333333333333,6.81551724137931,7.52,7.32586206896552,11.096875,20.2930555555556,13.165671641791,10.2544117647059,0,0,7.99020618556701,8.76828885400314,6.16511936339523,4.8567489114659,4.09985935302391,4.19045439469353,4.11198501872659,4.32578992314261,4.3275,4.55204778156997,4.13407344150299
53,"Kerala",2,0,0,0,8.0625,7.90833333333333,10.0611111111111,8.87352941176471,6.6,7.29722222222222,5.37777777777778,6.88055555555556,7.86857142857143,10.3166666666667,7.46944444444444,7.67222222222222,8.48611111111111,0,0,4.73825665859565,4.71382636655949,3.8194976076555,4.76324884792627,4.83644067796611,4.26155045871926,3.79166029074216,3.62340145023072,3.38514925373135,3.80942028985507,3.62537313432836
54,"Kerala",3,0,1.12222222222222,5.425,0,4.23636363636364,9.36271186440678,10.9610169491525,13.68,12.8135593220339,11.5816666666667,12.7084745762712,8.98333333333333,11.4589285714286,10.1648148148148,7.72586206896552,8.155,0,0,0,0,0,0,0,6.45472222222222,9.06993006993007,4.22017937219731,4.36,4.36521739130435,4.71491228070175
55,"Lakshadweep",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Lakshadweep",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"Lakshadweep",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"Madhya Pradesh",1,0,12.18,22.83,17.6178571428571,15.5788461538462,14.4547169811321,24.8333333333333,19.3516129032258,27.62,27.8617021276596,29.9833333333333,25.7617021276596,17.52,29.0652173913043,27.4785714285714,16.9895833333333,0,10.281976744186,12.5850961538462,12.0723076923077,12.041127348643,13.2564485981308,11.2637440758294,12.3307160493827,15.1243975903614,16.4458100558659,12.9612,12.4194915254237,11.3179384203481
59,"Madhya Pradesh",2,0,15.4,15.4758620689655,12.922641509434,11.9565656565657,11.1674418604651,15.3272727272727,10.2186440677966,14.9647058823529,14.0475609756098,16.552380952381,16.3301204819277,15.2735294117647,18.8855421686747,18.0207792207792,12.12875,0,7.17846481876333,7.15153846153846,8.32469512195122,6.31999999999999,7.14830917874396,7.64772507260407,10.2257781007752,10.304,10.7128263337117,9.00716450216451,8.78665496049166,8.35927272727273
60,"Madhya Pradesh",3,0,0,0,0,0,25.2727272727273,12.5676470588235,11.7285714285714,12.175,13.8425,10,10.8361111111111,11.06,11.4333333333333,9.46111111111111,8.26944444444444,0,0,0,16.3,12.4473684210526,10.0195402298851,8.35104166666667,10.635593220339,16.5,11.3513888888889,10.4506493506494,12.2207792207792,12.5952380952381
61,"Maharashtra",1,10.075,8.85,10.15,20.608,15.4985714285714,17.1809523809524,15.9125,20.409756097561,21.6292682926829,20.3338028169014,26.0693181818182,26.8966666666667,22.5009523809524,24.2074074074074,22.5009900990099,20.987037037037,5.90588235294118,16.110684039088,21.8625609756097,21.6575809199318,21.0670625,20.0519644180874,17.585071942446,20.098023504291,19.6627043090639,19.7611317254174,18.6095100864553,21.3028541226216,17.2473367299676
