"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
77,"Odisha",2,0,2.82727272727273,6.86363636363636,2.04444444444444,0,7.05,5.53636363636364,0,5.29,12.28,3.24166666666667,9.17,5.95833333333333,29.5083333333333,26.5666666666667,16.0916666666667,0,10.5027904040404,14.0752279635258,15.756420233463,15.8759452936444,16.0550543024228,16.4525541125541,16.3024626208857,18.54135446683,15.6232663316583,15.8464328899637,17.9222952779438,17.7608938547486
78,"Odisha",3,0,0,0,0,0,22.1277777777778,26.968,26.4407407407407,26.7375,17.3090909090909,16.1483333333333,21.3433962264151,14.8833333333333,20.135,16.91,14.0694915254237,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Puducherry",1,0,32.2,63.4727272727273,17.2636363636364,15.55,0,37.9166666666667,62.5,90.9666666666667,49.6,69.9583333333333,84.4166666666667,82.0333333333333,46,9.33636363636364,14.6083333333333,0,21.2886597938144,16.7460674157303,11.1136842105263,6.27857142857143,11.6367647058824,11.4,14.8532723575122,16.7323943661972,14.6590909090909,14.6595744680851,13.2919708029197,11.2073170731707
80,"Puducherry",2,0,13.7461538461538,18.6590909090909,15.3227272727273,9.64,0,28.2125,36.4083333333333,50.3541666666667,29.9708333333333,32.6791666666667,42.652380952381,25.6952380952381,23.375,14.3166666666667,11.1625,0,15.5957446808511,13.5502702702703,9.51871657754011,5.13203883495146,9.14411764705882,6.15714285714286,12.2631984582659,14.4,13.1720430107527,11.4699453551913,11.6666666666667,9.69444444444444
81,"Puducherry",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Punjab",1,0,9.43157894736842,28.37,43.2791666666667,54.5333333333333,41.7416666666667,0,0,0,42.1416666666667,44.7029411764706,0,37.70625,30.6583333333333,32.1111111111111,31.9076923076923,33.4865900383142,33.036170212766,32.0319057815846,32.0882117882118,32.3466145833334,30.4140681003584,28.5764772727272,27.7889641819942,26.5493557978195,28.3590062111801,24.9608208955224,23.6860198624905,23.6563737133808
83,"Punjab",2,0,9.33636363636364,36.4888888888889,39.6826086956522,40.7333333333333,38.0666666666667,0,0,0,39.9363636363636,43.9954545454545,0,36.5130434782609,30.775,33.1916666666667,32.4642857142857,39.9514563106796,39.647619047619,29.7735294117647,30.3493150684931,30.4817689530685,30.2414847161572,28.7106861642295,26.565625,25.5689246401354,25.7143401486989,23.6749654218534,23.7784090909091,21.0409207161125
84,"Punjab",3,0,0,0,0,46.6666666666667,60.7740740740741,0,0,2.31935483870968,27.5821428571429,38.5875,0,33.8055555555556,29.575,25.8888888888889,24.2833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"Rajasthan",1,41.7090909090909,85.2954545454545,108.075,55.8166666666667,56.7457142857143,59.808,40.1583333333333,49.1,33.714705882353,35.028813559322,33.1148936170213,36.731746031746,42.4651162790698,42.0121212121212,29.2240740740741,31.4803571428571,14.9166666666667,23.2394881170018,22.5563458856346,23.9893700787401,24.2166456494325,30.7990231990232,28.0787341772152,29.6674818594422,29.370990237099,35.7762582781457,29.1836206168061,33.839271274048,30.089914945322
86,"Rajasthan",2,16.0263157894737,60.2454545454545,84.1944444444444,54.0979166666667,47.3261904761905,55.84,33.5388888888889,37.8944444444444,30.4245098039216,28.7597701149425,26.1583333333333,28.713,44.7707692307692,38.778,25.359375,28.136,14.25,29.2706681766704,24.4053393665158,26.7825636942675,24.6517530487805,27.1794489947878,26.8582006369427,29.9439997442594,29.698023715415,38.2966666666667,30.6177819218104,34.9622285174693,30.2227171492205
